  Compare Sequence names             Sd        Sn         S         N      ps      pn     ds      dn     ds/dn     ps/pn
  41   98 XM_022448 XM_022446  171.1667  639.8333  251.8333  981.1667  0.6797  0.6521 1.7753  1.5272    1.1624    1.0423
  41   99 XM_022448 XM_022438  156.1667  527.8333  220.1667  814.8333  0.7093  0.6478 2.1856  1.4947    1.4622    1.0950
  41  100 XM_022448 XM_022476  161.0000  653.0000  255.5000 1004.5000  0.6301  0.6501 1.3753  1.5117    0.9097    0.9693
  41  101 XM_022448 XM_022443  298.5000 1053.5000  404.6667 1557.3333  0.7376  0.6765 3.0795  1.7419    1.7679    1.0904
  41  102 XM_022448 XM_022448  290.3333 1068.6667  406.3333 1567.6667  0.7145  0.6817 2.2883  1.7970    1.2734    1.0482
  42   43 XM_022448 XM_022448    0.0000    0.0000  476.0000 1978.0000  0.0000  0.0000 0.0000  0.0000       nan       nan
  42   44 XM_022448 XM_022448    0.0000    0.0000  501.0000 2061.0000  0.0000  0.0000 0.0000  0.0000       nan       nan
  42   45 XM_022448 XM_022448    3.0000   24.0000  490.8333 2014.1667  0.0061  0.0119 0.0061  0.0120    0.5109    0.5129
  42   46 XM_022448 XM_022448    1.0000   11.0000  484.1667 1984.8333  0.0021  0.0055 0.0021  0.0056    0.3718    0.3727
  42   47 XM_022448 XM_022448   14.1667   44.8333  502.1667 2059.8333  0.0282  0.0218 0.0288  0.0221    1.3019    1.2961
  42   48 XM_022448 XM_022448   14.1667   44.8333  477.1667 1976.8333  0.0297  0.0227 0.0303  0.0230    1.3154    1.3091
  42   49 XM_022448 XM_022448   14.1667   44.8333  499.1667 2047.8333  0.0284  0.0219 0.0289  0.0222    1.3021    1.2963
  42   50 XM_022448 XM_022451   88.1667  235.8333  239.8333  933.1667  0.3676  0.2527 0.5052  0.3082    1.6393    1.4546
  42   51 XM_022448 XM_022431  164.1667  469.8333  215.1667  840.8333  0.7630  0.5588    nan  1.0250       nan    1.3655
  42   52 XM_022448 XM_022431  152.0000  432.0000  199.6667  787.3333  0.7613  0.5487    nan  0.9864       nan    1.3874
  42   53 XM_022448 XM_022431  311.3333 1091.6667  421.0000 1694.0000  0.7395  0.6444 3.2022  1.4705    2.1776    1.1475
  42   54 XM_022448 XM_022439  149.5000  431.5000  206.6667  828.3333  0.7234  0.5209 2.5040  0.8895    2.8150    1.3887
  42   55 XM_022448 XM_022439  251.5000  859.5000  349.0000 1400.0000  0.7206  0.6139 2.4301  1.2802    1.8983    1.1738
  42   56 XM_022448 XM_022439  168.0000  479.0000  232.1667  925.8333  0.7236  0.5174 2.5105  0.8780    2.8595    1.3986
  42   57 XM_022448 XM_022439  155.6667  438.3333  217.1667  868.8333  0.7168  0.5045 2.3383  0.8376    2.7917    1.4208
  42   58 XM_022448 XM_022439  197.8333  617.1667  274.1667 1081.8333  0.7216  0.5705 2.4547  1.0723    2.2891    1.2649
  42   59 XM_022448 XM_022439  157.5000  476.5000  223.0000  890.0000  0.7063  0.5354 2.1317  0.9384    2.2715    1.3192
  42   60 XM_022448 XM_022439  191.3333  608.6667  271.6667 1072.3333  0.7043  0.5676 2.0984  1.0604    1.9788    1.2408
  42   61 XM_022448 XM_022439  192.5000  610.5000  274.3333 1090.6667  0.7017  0.5597 2.0570  1.0288    1.9994    1.2536
  42   62 XM_022448 XM_022439  157.6667  468.3333  220.5000  877.5000  0.7150  0.5337 2.2994  0.9326    2.4656    1.3397
  42   63 XM_022448 XM_022439  162.6667  477.3333  219.0000  867.0000  0.7428  0.5506 3.4814  0.9934    3.5045    1.3491
  42   64 XM_022448 XM_022438  218.0000  734.0000  305.5000 1233.5000  0.7136  0.5951 2.2688  1.1828    1.9182    1.1992
  42   65 XM_022448 XM_022438  213.0000  723.0000  300.1667 1214.8333  0.7096  0.5951 2.1910  1.1832    1.8518    1.1923
  42   66 XM_022448 XM_022438  233.6667  786.3333  327.5000 1310.5000  0.7135  0.6000 2.2668  1.2072    1.8777    1.1891
  42   67 XM_022448 XM_022439  209.3333  707.6667  295.3333 1195.6667  0.7088  0.5919 2.1763  1.1674    1.8642    1.1976
  42   68 XM_022448 XM_022439  114.8333  333.1667  162.6667  647.3333  0.7059  0.5147 2.1259  0.8693    2.4455    1.3716
  42   69 XM_022448 XM_022436  208.1667  694.8333  292.3333 1165.6667  0.7121  0.5961 2.2386  1.1877    1.8847    1.1946
  42   70 XM_022448 XM_022436  133.1667  371.8333  180.0000  729.0000  0.7398  0.5101 3.2244  0.8548    3.7722    1.4504
  42   71 XM_022448 XM_022436  196.5000  693.5000  283.1667 1171.8333  0.6939  0.5918 1.9452  1.1672    1.6666    1.1726
  42   72 XM_022448 XM_022446  308.1667 1046.8333  445.0000 1718.0000  0.6925  0.6093 1.9263  1.2553    1.5346    1.1365
  42   73 XM_022448 XM_022446  291.6667  992.3333  424.5000 1636.5000  0.6871  0.6064 1.8587  1.2397    1.4994    1.1331
  42   74 XM_022448 XM_022445  292.1667  954.8333  407.8333 1593.1667  0.7164  0.5993 2.3289  1.2037    1.9347    1.1953
  42   75 XM_022448 XM_022440  183.1667  630.8333  257.6667 1065.3333  0.7109  0.5921 2.2148  1.1688    1.8950    1.2005
  42   76 XM_022448 XM_022445   41.3333  188.6667   75.8333  347.1667  0.5451  0.5434 0.9730  0.9671    1.0061    1.0030
  42   77 XM_022448 XM_022459  200.8333  701.1667  263.8333 1095.1667  0.7612  0.6402    nan  1.4413       nan    1.1890
  42   78 XM_022448 XM_022459  183.6667  632.3333  240.3333  995.6667  0.7642  0.6351    nan  1.4069       nan    1.2033
  42   79 XM_022448 XM_022459  196.8333  686.1667  260.0000 1078.0000  0.7571  0.6365    nan  1.4163       nan    1.1894
  42   80 XM_022448 XM_022459  188.5000  647.5000  248.6667 1026.3333  0.7580  0.6309    nan  1.3800       nan    1.2016
  42   81 XM_022448 XM_022459  208.0000  701.0000  270.0000 1107.0000  0.7704  0.6332    nan  1.3950       nan    1.2165
  42   82 XM_022448 XM_022476  157.1667  575.8333  237.0000  924.0000  0.6632  0.6232 1.6169  1.3331    1.2129    1.0641
  42   83 XM_022448 XM_022476  155.5000  571.5000  235.8333  919.1667  0.6594  0.6218 1.5849  1.3246    1.1965    1.0605
  42   84 XM_022448 XM_022476  147.0000  543.0000  225.3333  881.6667  0.6524  0.6159 1.5291  1.2910    1.1845    1.0592
  42   85 XM_022448 XM_022476  275.3333 1072.6667  405.1667 1589.8333  0.6796  0.6747 1.7739  1.7240    1.0290    1.0072
  42   86 XM_022448 XM_022476  294.1667 1144.8333  439.8333 1759.1667  0.6688  0.6508 1.6675  1.5171    1.0992    1.0277
  42   87 XM_022448 XM_022476  296.0000 1151.0000  443.5000 1773.5000  0.6674  0.6490 1.6547  1.5037    1.1004    1.0284
  42   88 XM_022448 XM_022476  186.0000  670.0000  275.0000 1087.0000  0.6764  0.6164 1.7407  1.2938    1.3454    1.0973
  42   89 XM_022448 XM_022476  175.5000  649.5000  265.6667 1057.3333  0.6606  0.6143 1.5952  1.2821    1.2442    1.0754
  42   90 XM_022448 XM_022476  179.6667  666.3333  273.3333 1085.6667  0.6573  0.6138 1.5682  1.2792    1.2259    1.0710
  42   91 XM_022448 XM_022454  113.8333  393.1667  171.1667  674.8333  0.6650  0.5826 1.6335  1.1248    1.4522    1.1415
  42   92 XM_022448 XM_022447  115.5000  433.5000  183.8333  731.1667  0.6283  0.5929 1.3638  1.1723    1.1633    1.0597
  42   93 XM_022448 XM_022461  268.6667  908.3333  354.8333 1394.1667  0.7572  0.6515    nan  1.5227       nan    1.1621
  42   94 XM_022448 XM_022459  207.8333  626.1667  263.5000 1026.5000  0.7887  0.6100    nan  1.2588       nan    1.2930
  42   95 XM_022448 XM_022444  260.6667  771.3333  353.1667 1332.8333  0.7381  0.5787 3.1066  1.1076    2.8049    1.2754
  42   96 XM_022448 XM_022444  337.3333 1141.6667  484.8333 1876.1667  0.6958  0.6085 1.9702  1.2509    1.5750    1.1434
  42   97 XM_022448 XM_022443  209.5000  712.5000  299.0000 1225.0000  0.7007  0.5816 2.0411  1.1204    1.8217    1.2047
  42   98 XM_022448 XM_022446  175.6667  657.3333  257.8333 1020.1667  0.6813  0.6443 1.7929  1.4699    1.2198    1.0574
  42   99 XM_022448 XM_022438  166.8333  545.1667  225.6667  848.3333  0.7393  0.6426 3.1867  1.4579    2.1859    1.1504
  42  100 XM_022448 XM_022476  178.3333  698.6667  270.3333 1073.6667  0.6597  0.6507 1.5875  1.5167    1.0467    1.0138
  42  101 XM_022448 XM_022443  355.8333 1247.1667  471.3333 1844.6667  0.7550  0.6761    nan  1.7380       nan    1.1166
  42  102 XM_022448 XM_022448  369.8333 1421.1667  518.3333 2043.6667  0.7135  0.6954 2.2672  1.9650    1.1538    1.0260
  43   44 XM_022448 XM_022448    0.0000    0.0000  476.0000 1978.0000  0.0000  0.0000 0.0000  0.0000       nan       nan
  43   45 XM_022448 XM_022448    3.0000   24.0000  465.8333 1931.1667  0.0064  0.0124 0.0065  0.0125    0.5161    0.5182
  43   46 XM_022448 XM_022448    1.0000   11.0000  459.1667 1901.8333  0.0022  0.0058 0.0022  0.0058    0.3756    0.3765
  43   47 XM_022448 XM_022448   14.1667   44.8333  477.1667 1976.8333  0.0297  0.0227 0.0303  0.0230    1.3154    1.3091
  43   48 XM_022448 XM_022448   14.1667   44.8333  477.1667 1976.8333  0.0297  0.0227 0.0303  0.0230    1.3154    1.3091
  43   49 XM_022448 XM_022448   14.1667   44.8333  474.1667 1964.8333  0.0299  0.0228 0.0305  0.0232    1.3157    1.3094
  43   50 XM_022448 XM_022451   69.1667  184.8333  215.1667  849.8333  0.3215  0.2175 0.4198  0.2569    1.6342    1.4780
  43   51 XM_022448 XM_022431  159.0000  453.0000  208.3333  814.6667  0.7632  0.5561    nan  1.0144       nan    1.3725
  43   52 XM_022448 XM_022431  152.0000  432.0000  199.6667  787.3333  0.7613  0.5487    nan  0.9864       nan    1.3874
  43   53 XM_022448 XM_022431  306.0000 1072.0000  414.0000 1665.0000  0.7391  0.6438 3.1756  1.4664    2.1656    1.1480
  43   54 XM_022448 XM_022439  149.5000  425.5000  205.0000  821.0000  0.7293  0.5183 2.6913  0.8809    3.0553    1.4071
  43   55 XM_022448 XM_022439  242.8333  828.1667  337.8333 1354.1667  0.7188  0.6116 2.3847  1.2673    1.8817    1.1753
  43   56 XM_022448 XM_022439  154.1667  432.8333  214.1667  859.8333  0.7198  0.5034 2.4103  0.8342    2.8893    1.4300
  43   57 XM_022448 XM_022439  154.1667  432.8333  214.1667  859.8333  0.7198  0.5034 2.4103  0.8342    2.8893    1.4300
  43   58 XM_022448 XM_022439  181.8333  563.1667  253.3333 1003.6667  0.7178  0.5611 2.3602  1.0342    2.2822    1.2792
  43   59 XM_022448 XM_022439  153.3333  457.6667  216.5000  863.5000  0.7082  0.5300 2.1660  0.9199    2.3547    1.3363
  43   60 XM_022448 XM_022439  175.3333  554.6667  250.8333  994.1667  0.6990  0.5579 2.0162  1.0216    1.9736    1.2529
  43   61 XM_022448 XM_022439  175.6667  555.3333  251.1667 1008.8333  0.6994  0.5505 2.0221  0.9931    2.0362    1.2706
  43   62 XM_022448 XM_022439  153.3333  457.6667  216.5000  863.5000  0.7082  0.5300 2.1660  0.9199    2.3547    1.3363
  43   63 XM_022448 XM_022439  140.6667  412.3333  192.8333  785.1667  0.7295  0.5252 2.6987  0.9035    2.9870    1.3891
  43   64 XM_022448 XM_022438  208.8333  706.1667  295.0000 1193.0000  0.7079  0.5919 2.1602  1.1678    1.8499    1.1959
  43   65 XM_022448 XM_022438  208.8333  706.1667  295.0000 1193.0000  0.7079  0.5919 2.1602  1.1678    1.8499    1.1959
  43   66 XM_022448 XM_022438  213.0000  735.0000  303.1667 1226.8333  0.7026  0.5991 2.0708  1.2026    1.7220    1.1727
  43   67 XM_022448 XM_022439  208.8333  706.1667  295.0000 1193.0000  0.7079  0.5919 2.1602  1.1678    1.8499    1.1959
  43   68 XM_022448 XM_022439  114.8333  333.1667  162.6667  647.3333  0.7059  0.5147 2.1259  0.8693    2.4455    1.3716
  43   69 XM_022448 XM_022436  208.1667  692.8333  291.6667 1163.3333  0.7137  0.5956 2.2715  1.1852    1.9166    1.1984
  43   70 XM_022448 XM_022436  133.1667  371.8333  180.0000  729.0000  0.7398  0.5101 3.2244  0.8548    3.7722    1.4504
  43   71 XM_022448 XM_022436  196.5000  691.5000  282.5000 1169.5000  0.6956  0.5913 1.9674  1.1647    1.6892    1.1764
  43   72 XM_022448 XM_022446  290.3333  993.6667  422.0000 1639.0000  0.6880  0.6063 1.8696  1.2391    1.5089    1.1348
  43   73 XM_022448 XM_022446  275.0000  941.0000  402.3333 1559.6667  0.6835  0.6033 1.8173  1.2239    1.4848    1.1329
  43   74 XM_022448 XM_022445  279.6667  915.3333  392.8333 1533.1667  0.7119  0.5970 2.2353  1.1923    1.8748    1.1925
  43   75 XM_022448 XM_022440  183.1667  628.8333  257.0000 1063.0000  0.7127  0.5916 2.2510  1.1660    1.9305    1.2048
  43   76 XM_022448 XM_022445   41.3333  188.6667   75.8333  347.1667  0.5451  0.5434 0.9730  0.9671    1.0061    1.0030
  43   77 XM_022448 XM_022459  196.8333  685.1667  259.3333 1075.6667  0.7590  0.6370    nan  1.4193       nan    1.1916
  43   78 XM_022448 XM_022459  179.6667  616.3333  235.8333  976.1667  0.7618  0.6314    nan  1.3831       nan    1.2066
  43   79 XM_022448 XM_022459  196.8333  685.1667  259.3333 1075.6667  0.7590  0.6370    nan  1.4193       nan    1.1916
  43   80 XM_022448 XM_022459  188.5000  646.5000  248.0000 1024.0000  0.7601  0.6313    nan  1.3829       nan    1.2039
  43   81 XM_022448 XM_022459  208.0000  700.0000  269.3333 1104.6667  0.7723  0.6337    nan  1.3978       nan    1.2187
  43   82 XM_022448 XM_022476  137.8333  513.1667  212.0000  841.0000  0.6502  0.6102 1.5124  1.2598    1.2005    1.0655
  43   83 XM_022448 XM_022476  136.1667  508.8333  210.8333  836.1667  0.6458  0.6085 1.4807  1.2510    1.1836    1.0613
  43   84 XM_022448 XM_022476  135.0000  503.0000  208.6667  829.3333  0.6470  0.6065 1.4888  1.2404    1.2003    1.0667
  43   85 XM_022448 XM_022476  256.0000 1010.0000  380.1667 1506.8333  0.6734  0.6703 1.7110  1.6812    1.0177    1.0046
  43   86 XM_022448 XM_022476  294.1667 1144.8333  439.8333 1759.1667  0.6688  0.6508 1.6675  1.5171    1.0992    1.0277
  43   87 XM_022448 XM_022476  295.5000 1149.5000  442.8333 1771.1667  0.6673  0.6490 1.6536  1.5038    1.0996    1.0282
  43   88 XM_022448 XM_022476  185.5000  667.5000  274.3333 1084.6667  0.6762  0.6154 1.7389  1.2883    1.3497    1.0988
  43   89 XM_022448 XM_022476  175.5000  649.5000  265.6667 1057.3333  0.6606  0.6143 1.5952  1.2821    1.2442    1.0754
  43   90 XM_022448 XM_022476  179.1667  664.8333  272.6667 1083.3333  0.6571  0.6137 1.5663  1.2789    1.2248    1.0707
  43   91 XM_022448 XM_022454  113.8333  391.1667  170.8333  672.1667  0.6663  0.5819 1.6450  1.1219    1.4663    1.1450
  43   92 XM_022448 XM_022447  115.5000  431.5000  183.5000  728.5000  0.6294  0.5923 1.3709  1.1696    1.1721    1.0627
  43   93 XM_022448 XM_022461  268.6667  908.3333  354.8333 1394.1667  0.7572  0.6515    nan  1.5227       nan    1.1621
  43   94 XM_022448 XM_022459  207.8333  626.1667  263.5000 1026.5000  0.7887  0.6100    nan  1.2588       nan    1.2930
  43   95 XM_022448 XM_022444  239.6667  713.3333  326.6667 1251.3333  0.7337  0.5701 2.8705  1.0706    2.6812    1.2870
  43   96 XM_022448 XM_022444  318.5000 1089.5000  462.6667 1799.3333  0.6884  0.6055 1.8746  1.2351    1.5177    1.1369
  43   97 XM_022448 XM_022443  190.1667  653.8333  277.0000 1139.0000  0.6865  0.5740 1.8520  1.0874    1.7032    1.1959
  43   98 XM_022448 XM_022446  175.6667  657.3333  257.8333 1020.1667  0.6813  0.6443 1.7929  1.4699    1.2198    1.0574
  43   99 XM_022448 XM_022438  166.8333  545.1667  225.6667  848.3333  0.7393  0.6426 3.1867  1.4579    2.1859    1.1504
  43  100 XM_022448 XM_022476  175.3333  685.6667  266.5000 1056.5000  0.6579  0.6490 1.5730  1.5037    1.0461    1.0137
  43  101 XM_022448 XM_022443  338.1667 1182.8333  447.1667 1760.8333  0.7562  0.6717    nan  1.6951       nan    1.1258
  43  102 XM_022448 XM_022448  354.6667 1360.3333  494.1667 1959.8333  0.7177  0.6941 2.3589  1.9475    1.2113    1.0340
  44   45 XM_022448 XM_022448    3.0000   24.0000  502.5000 2056.5000  0.0060  0.0117 0.0060  0.0118    0.5096    0.5116
  44   46 XM_022448 XM_022448    1.0000   11.0000  495.8333 2027.1667  0.0020  0.0054 0.0020  0.0054    0.3708    0.3717
  44   47 XM_022448 XM_022448   14.1667   44.8333  513.8333 2102.1667  0.0276  0.0213 0.0281  0.0216    1.2983    1.2927
  44   48 XM_022448 XM_022448   14.1667   44.8333  477.1667 1976.8333  0.0297  0.0227 0.0303  0.0230    1.3154    1.3091
  44   49 XM_022448 XM_022448   14.1667   44.8333  510.8333 2090.1667  0.0277  0.0214 0.0283  0.0218    1.2985    1.2929
  44   50 XM_022448 XM_022451   94.3333  255.6667  251.0000  976.0000  0.3758  0.2620 0.5215  0.3222    1.6184    1.4347
  44   51 XM_022448 XM_022431  171.3333  502.6667  227.6667  882.3333  0.7526  0.5697    nan  1.0691       nan    1.3210
  44   52 XM_022448 XM_022431  152.0000  432.0000  199.6667  787.3333  0.7613  0.5487    nan  0.9864       nan    1.3874
  44   53 XM_022448 XM_022431  318.5000 1124.5000  433.5000 1735.5000  0.7347  0.6479 2.9200  1.4959    1.9520    1.1339
  44   54 XM_022448 XM_022439  155.3333  454.6667  216.3333  860.6667  0.7180  0.5283 2.3664  0.9140    2.5892    1.3592
  44   55 XM_022448 XM_022439  258.0000  884.0000  358.5000 1432.5000  0.7197  0.6171 2.4058  1.2979    1.8537    1.1662
  44   56 XM_022448 XM_022439  174.1667  505.8333  242.1667  963.8333  0.7192  0.5248 2.3945  0.9024    2.6536    1.3704
  44   57 XM_022448 XM_022439  161.3333  464.6667  227.0000  907.0000  0.7107  0.5123 2.2120  0.8618    2.5666    1.3873
  44   58 XM_022448 XM_022439  204.0000  644.0000  284.1667 1119.8333  0.7179  0.5751 2.3631  1.0918    2.1644    1.2483
  44   59 XM_022448 XM_022439  163.6667  503.3333  233.0000  928.0000  0.7024  0.5424 2.0684  0.9633    2.1473    1.2951
  44   60 XM_022448 XM_022439  197.5000  635.5000  281.6667 1110.3333  0.7012  0.5724 2.0490  1.0802    1.8969    1.2251
  44   61 XM_022448 XM_022439  198.3333  638.6667  283.8333 1129.1667  0.6988  0.5656 2.0128  1.0523    1.9128    1.2354
  44   62 XM_022448 XM_022439  162.3333  491.6667  228.8333  911.1667  0.7094  0.5396 2.1871  0.9533    2.2943    1.3147
  44   63 XM_022448 XM_022439  168.5000  507.5000  230.3333  909.6667  0.7315  0.5579 2.7787  1.0215    2.7201    1.3113
  44   64 XM_022448 XM_022438  224.8333  764.1667  315.8333 1274.1667  0.7119  0.5997 2.2344  1.2058    1.8531    1.1870
  44   65 XM_022448 XM_022438  219.8333  753.1667  310.5000 1255.5000  0.7080  0.5999 2.1618  1.2065    1.7917    1.1802
  44   66 XM_022448 XM_022438  240.0000  811.0000  337.8333 1345.1667  0.7104  0.6029 2.2061  1.2217    1.8057    1.1783
  44   67 XM_022448 XM_022439  211.5000  717.5000  299.5000 1209.5000  0.7062  0.5932 2.1299  1.1739    1.8144    1.1904
  44   68 XM_022448 XM_022439  114.8333  333.1667  162.6667  647.3333  0.7059  0.5147 2.1259  0.8693    2.4455    1.3716
  44   69 XM_022448 XM_022436  213.1667  707.8333  298.5000 1186.5000  0.7141  0.5966 2.2800  1.1901    1.9158    1.1970
  44   70 XM_022448 XM_022436  133.1667  371.8333  180.0000  729.0000  0.7398  0.5101 3.2244  0.8548    3.7722    1.4504
  44   71 XM_022448 XM_022436  204.3333  715.6667  292.1667 1204.8333  0.6994  0.5940 2.0217  1.1776    1.7167    1.1774
  44   72 XM_022448 XM_022446  316.1667 1077.8333  454.1667 1756.8333  0.6961  0.6135 1.9754  1.2779    1.5458    1.1347
  44   73 XM_022448 XM_022446  299.6667 1023.3333  433.6667 1675.3333  0.6910  0.6108 1.9070  1.2632    1.5096    1.1313
  44   74 XM_022448 XM_022445  300.5000  987.5000  418.1667 1633.8333  0.7186  0.6044 2.3803  1.2294    1.9360    1.1890
  44   75 XM_022448 XM_022440  184.1667  634.8333  258.6667 1070.3333  0.7120  0.5931 2.2366  1.1734    1.9060    1.2004
  44   76 XM_022448 XM_022445   41.3333  188.6667   75.8333  347.1667  0.5451  0.5434 0.9730  0.9671    1.0061    1.0030
  44   77 XM_022448 XM_022459  207.1667  731.8333  275.3333 1137.6667  0.7524  0.6433    nan  1.4624       nan    1.1697
  44   78 XM_022448 XM_022459  190.0000  663.0000  251.8333 1038.1667  0.7545  0.6386    nan  1.4304       nan    1.1814
  44   79 XM_022448 XM_022459  199.5000  702.5000  265.8333 1099.1667  0.7505  0.6391    nan  1.4337       nan    1.1742
  44   80 XM_022448 XM_022459  190.6667  662.3333  253.5000 1045.5000  0.7521  0.6335    nan  1.3967       nan    1.1873
  44   81 XM_022448 XM_022459  210.6667  717.3333  275.8333 1128.1667  0.7637  0.6358    nan  1.4119       nan    1.2012
  44   82 XM_022448 XM_022476  167.8333  609.1667  248.1667  966.8333  0.6763  0.6301 1.7400  1.3748    1.2656    1.0734
  44   83 XM_022448 XM_022476  166.1667  604.8333  247.0000  962.0000  0.6727  0.6287 1.7047  1.3665    1.2475    1.0700
  44   84 XM_022448 XM_022476  147.0000  543.0000  225.3333  881.6667  0.6524  0.6159 1.5291  1.2910    1.1845    1.0592
  44   85 XM_022448 XM_022476  286.0000 1106.0000  416.3333 1632.6667  0.6869  0.6774 1.8571  1.7515    1.0603    1.0141
